uid,name,facility,classification,district,sub_district,fax,tel,cel,email,manager,area_type,ownership,postal_area,postal_address,street_address,Location 1,overall_performance,vital_measures,extreme_measures,essential_measures,developmental_measures,facilities_and_infrastructure,clinical_support_services,patient_safety-clinical_governance-clinical_care,operational_management,patients_rights,public_health,leadership_and_corporate_governance,infection_prevention_and_control,improve_patient_safety_and_security,waiting_times,positive_and_caring_attitudes,cleanliness,availability_of_medicines_and_supplies,accommodation-consulting_room-clinic,accommodation-procedure_room-total,accommodation-consulting-room-outpatient-department,accommodation-consulting_room-accident_and_emergency_department,accommodation-medicine_room-number_of,staff-nursing_staff-professional_nurse-vacant,staff-Nursing_Staff-Professional_Nurse-part_time,staff-Nursing_Staff-Professional_Nurse-full_time,staff-Nursing_Staff-Enrolled_Nurse_Assistant-vacant,staff-Nursing_Staff-Enrolled_Nurse_Assistant-part_time,staff-Nursing_Staff-Enrolled_Nurse_Assistant-full_time,staff-Clinical_staff-Other-vacant,staff-Clinical_staff-Other-part_time,staff-Clinical_staff-Other-full_time,staff-Nursing_Staff-Enrolled_Nurs-vacant,staff-Nursing_Staff-Enrolled_Nurs-part_time,staff-Nursing_Staff-Enrolled_Nurs-full_time,staff-Nursing_Staff-Enrolled_Nurse-vacant,staff-Nursing_Staff-Enrolled_Nurse-part_time,staff-Nursing_Staff-Enrolled_Nurse-full_time,staff-Nursing_Staff-Advanced_Midwives-vacant,staff-Nursing_Staff-Advanced_Midwives-part_time,staff-Nursing_Staff-Advanced_Midwives-full_time,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-vacant,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-part_time,staff-Nursing_Staff-Specialised_Nurses_(Exluding_Advanced_Midwives)-full_time,staff-Clinical_staff-Pharmacists-vacant,staff-Clinical_staff-Pharmacists-part_time,staff-Clinical_staff-Pharmacists-full_time,staff-Clinical_staff-Allied_Health_Professionals-vacant,staff-Clinical_staff-Allied_Health_Professionals-part_time,staff-Clinical_staff-Allied_Health_Professionals-full_time,staff-Doctors-Medical_Practitioners-vacant,staff-Doctors-Medical_Practitioners-part_time,staff-Doctors-Medical_Practitioners-full_time,staff-Administrative_staff-Information_management-vacant,staff-Administrative_staff-Information_management-part_time,staff-Administrative_staff-Information_management-full_time,staff-Doctors-External_Visiting_Medical_Practitioners-vacant,staff-Doctors-External_Visiting_Medical_Practitioners-part_time,staff-Doctors-External_Visiting_Medical_Practitioners-full_time,staff-Administrative_staff-Human_Resource-vacant,staff-Administrative_staff-Human_Resource-part_time,staff-Administrative_staff-Human_Resource-full_time,staff-Nursing_Staff-Clinical_Nurse_Practitioners-vacant,staff-Nursing_Staff-Clinical_Nurse_Practitioners-part_time,staff-Nursing_Staff-Clinical_Nurse_Practitioners-full_time,staff-Doctors-Medical_Specialists-vacant,staff-Doctors-Medical_Specialists-part_time,staff-Doctors-Medical_Specialists-full_time,staff-Doctors-Medical_Practitioner_Interns-vacant,staff-Doctors-Medical_Practitioner_Interns-part_time,staff-Doctors-Medical_Practitioner_Interns-full_time,staff-Clinical_staff-Dental-vacant,staff-Clinical_staff-Dental-part_time,staff-Clinical_staff-Dental-full_time,staff-Doctors-Registrars-vacant,staff-Doctors-Registrars-part_time,staff-Doctors-Registrars-full_time,staff-Doctors-External_Visiting_Medical_Specialists-vacant,staff-Doctors-External_Visiting_Medical_Specialists-part_time,staff-Doctors-External_Visiting_Medical_Specialists-full_time,staff-Staffing-Management_staff-vacant,staff-Staffing-Management_staff-part_time,staff-Staffing-Management_staff-full_time,staff-Administrative_staff-General_Admin_/_Support-vacant,staff-Administrative_staff-General_Admin_/_Support-part_time,staff-Administrative_staff-General_Admin_/_Support-full_time,staff-Administrative_staff-Financial-vacant,staff-Administrative_staff-Financial-part_time,staff-Administrative_staff-Financial-full_time,staff-Total_Staff_Compliment-vacant,staff-Total_Staff_Compliment-part_time,staff-Total_Staff_Compliment-full_time,staff-Vacant-vacant,staff-Vacant-part_time,staff-Vacant-full_time,pharmacy_and_dispensary-hours_per_day,clinics-hours_per_day,pharmacy_and_dispensary-days_per_week,in_patients-hours_per_day,clinics-days_per_week,in_patients-days_per_week,emergency_unit-hours_per_day,emergency_unit-days_per_week,out_patients-hours_per_day,out_patients-days_per_week,governance-Strategic_management,governance-Communications_and_public_relations,governance-Staff_welfare_and_employee_wellness,governance-Human_resource_management_and_development,governance-Leadership_and_Corporate_Governance,governance-Operational_Management,governance-Oversight_and_accountability,governance-Financial_management,governance-Risk_management,governance-Supply_chain_and_asset_Management,governance-Quality_Improvement,governance-Effective_leadership
ec_imizizi_clinic_2013_09_17,Imizizi Clinic,Imizizi Clinic,CLINIC,Alfred Nzo District Municipality,Umzimvubu Health sub-District,,0392513044,,,MRS FIKILE MELANE,RURAL,Facility Owner - Government - Prov,REDOUBT,BOX 345,"IMIZIZI A/A, REDOUBT","Eastern Cape Province
(-30.904938, 29.969515)",39,36, N/A,40, N/A,26,55,38,57,32,5,67,39,32,13,59,25,67,5,0,,,,2,0,3,0,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,,,,,,,8,8,5,,,,,,,,100,0,0,0,,,,,,,,
ec_indwe_hospital_2013_03_26,Indwe Hospital,Indwe Hospital,DISTRICT HOSPITAL,Chris Hani District Municipality,Emalahleni Health sub-District,0865552797,0459521190,0825753237,mmh@indwehospital.co.za,C. J Labbaschagne,RURAL,Facility Owner - Other,Indwe,Privat Bag x 1 Indwe 5445,Graham Steet Indwe 5445,"Eastern Cape Province
(-31.4676, 27.340628)",38,40, N/A,37, N/A,46,59,31,19,34,3,0,33,32,19,42,34,79,,,1,1,,3,0,7,0,0,10,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,1,1,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,22,1,0,1,,,,,,,8,,,24,,7,24,7,8,5,0,0,,0,0,,,0,0,,,
ec_isikelo_clinic_2013_09_17,Isikelo Clinic,Isikelo Clinic,CLINIC,Alfred Nzo District Municipality,Umzimvubu Health sub-District,,0718543837,0734517449,,MGWILI C,RURAL,Facility Owner - Government - Prov,BIZANA,PO BOX 127,"ISIKELO CLINIC, MBOBENI A/A BIZANA","Eastern Cape Province
(-30.786719, 29.767942)",52,44, N/A,56, N/A,30,71,54,67,56,53,0,59,36,62,51,40,86,1,0,,,,2,0,4,0,0,2,2,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,2,1,1,0,3,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,50,0,,,,,,,
ec_isikhoba_clinic_2013_09_18,Isikhoba Clinic,Isikhoba Clinic,CLINIC,Chris Hani District Municipality,Intsika Yethu Health sub-District,,,0833780552,,NS Ziwele,RURAL,Facility Owner - Other,,,,"Eastern Cape Province
(-32.983049, 27.610212)",44,47, N/A,43, N/A,32,43,45,38,67,0,0,50,30,80,62,45,50,2,0,,,,1,0,1,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,50,0,0,,,,,,,
ec_isilimela_gateway_clinic_2013_09_18,Isilimela Gateway Clinic,Isilimela Gateway Clinic,CLINIC,Oliver Tambo District Municipality,Nyandeni Health sub-District,0475649611,0475642805/6/11,0760914146,,NGCOBO HC,RURAL,Facility Owner - Government - Prov,PORT ST JOHNS,ISIMILIMELA HOSPITAL P/B X1021,,"Eastern Cape Province
(-31.733779, 29.359197)",30,28, N/A,31, N/A,39,51,21,14,29,0,0,24,23,46,32,33,57,1,0,,,,9,0,1,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,0,0,,,,,,,
ec_isilimela_hospital_2013_03_26,Isilimela Hospital,Isilimela Hospital,DISTRICT HOSPITAL,Oliver Tambo District Municipality,Nyandeni Health sub-District,0475649611,0475649608,0833780906,NONE475649608,NDAMASE NTOMBENTSHA,RURAL,Facility Owner - Government - Prov,PORT SAINT JOHNS,P/BAG X 1021,,"Eastern Cape Province
(-31.733779, 29.359197)",59,62, N/A,57, N/A,60,63,54,66,68,10,43,49,57,71,77,52,64,,,3,0,,85,0,17,27,0,22,0,0,0,0,0,23,13,0,0,0,0,1,22,0,4,4,0,5,33,0,5,3,0,5,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,28,9,49,3,0,1,,,,,,,8,,,24,,7,24,7,8,5,,100,,,,66,50,100,0,,,
ec_isilindini_clinic_2013_09_17,Isilindini Clinic,Isilindini Clinic,CLINIC,Alfred Nzo District Municipality,Maluti Health sub-District,,,071 8595 684,,Mrs PM Tiyo,RURAL,Facility Owner - Government - Prov,Mt.Fletcher,PO Box 170049,Zingcuka Location,"Eastern Cape Province
(-30.61905, 28.57801)",37,38, N/A,36, N/A,33,53,39,35,27,17,0,46,29,36,29,24,63,3,0,,,,4,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,20,,0,,0,,,,,
ec_isolomzi_clinic_2013_09_20,Isolomzi Clinic,Isolomzi Clinic,CLINIC,Nelson Mandela Bay Municipality,Nelson Mandela B Health sub-District,,041 977 5298,072 357 2466,,NP Tuku,URBAN,Facility Owner - Government - Prov,Kwanobuhle,3 Zimasa Street,3 Zimasa Street,"Eastern Cape Province
(-33.825409, 25.375398)",41,35, N/A,43, N/A,24,50,43,43,43,13,67,45,31,7,66,42,67,3,1,,,,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,0,50,,,,,,,,
ec_jafta_clinic_2013_09_17,Jafta Clinic,Jafta Clinic,CLINIC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0833031921,0835127407,,Sister I.N. Mpala,RURAL,Facility Owner - Government - Prov,King Williams Town,Buffalo City Sub District,Kwelerhana Village,"Eastern Cape Province
(-32.798911, 27.310558)",42,34, N/A,46, N/A,15,52,46,38,54,67,0,41,31,38,62,30,79,2,0,,,,2,0,1,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,,,,,,,8,8,,,5,,,,,,0,0,0,0,0,,,,,,,
ec_jaji_clinic_2013_09_17,Jaji Clinic,Jaji Clinic,CLINIC,Amathole District Municipality,Amahlathi Health sub-District,,0406769013,0732510855,,KE Mabona,RURAL,Facility Owner - Government - Prov,Peddie,Buffalo City Subdistrict,Siginqini Location,"Eastern Cape Province
(-33.345739, 27.119217)",38,40, N/A,37, N/A,31,48,35,50,41,33,0,35,30,46,38,19,67,2,0,,,,2,0,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,,,,,,,8,8,,,5,,,,,,0,0,0,0,0,50,,,,,,
ec_jalamba_clinic_2013_09_18,Jalamba Clinic,Jalamba Clinic,CLINIC,Oliver Tambo District Municipality,King Sabata Dalindyebo Health sub-,,,0833031528,,JALAMBA CLINIC,RURAL,Facility Owner - Government - Prov,ELLIOTDALE,KSD Sub District Mthata,TAFALEHEHE LOC,"Eastern Cape Province
(-31.961948, 28.68011)",41,38, N/A,42, N/A,32,59,34,38,46,33,0,48,29,67,31,31,58,4,0,,,,1,0,1,0,0,1,0,1,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,50,0,,,,,,,
ec_jama_clinic_2013_09_17,Jama Clinic,Jama Clinic,CLINIC,Amathole District Municipality,Amahlathi Health sub-District,,0406769011,0824791950,,Sister L.M. Kani,RURAL,Facility Owner - Government - Prov,Peddie,P/Bag X13,Mpekweni Location,"Eastern Cape Province
(-33.377311, 27.093522)",49,44, N/A,51, N/A,45,50,58,50,43,33,0,56,42,54,49,32,62,2,0,,,,2,0,3,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,,,,,,,8,8,,,5,,,,,,0,0,0,0,0,50,,,,,,
ec_jamestown_clinic_2013_09_19,Jamestown Clinic,Jamestown Clinic,CLINIC,Joe Gqabi District Municipality,Maletswai Health sub-District,,0718543806,0781370727,,NV NONDYOLA,RURAL,Facility Owner - Government - Prov,JAMESTOWN,JAMESTOWN,467 MSOPOMVU STREET,"Eastern Cape Province
(-31.130482, 26.804023)",43,39, N/A,45, N/A,24,60,34,67,60,6,0,43,28,60,60,24,74,3,0,,,,1,0,1,3,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,,0,50,0,,,,,,,
ec_jamestown_hospital_2013_03_26,Jamestown Hospital,Jamestown Hospital,DISTRICT HOSPITAL,Joe Gqabi District Municipality,Maletswai Health sub-District,0516410848,0516410911,0825551784,jth@intornext.co.za,JS ROODT,RURAL,Facility Owner - Other,JAMESTOWN,P/BAG X03,HILLSTREET,"Eastern Cape Province
(-31.123632, 26.807276)",50,49, N/A,51, N/A,39,70,36,55,63,40,57,38,44,39,76,33,82,,,1,0,,2,0,2,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,9,0,0,0,,,,,,,8,,,24,,7,24,7,8,5,,100,0,,,,,,0,,,
ec_jingqi_clinic_2013_09_17,Jingqi Clinic,Jingqi Clinic,CLINIC,Amathole District Municipality,Mbhashe Health sub-District,,083 3031 547,072 7587 811,,DT Gobeni,RURAL,Facility Owner - Government - Prov,Idutywa,Mbashe Sub District,,"Eastern Cape Province
(-32.332831, 28.657679)",71,70, N/A,72, N/A,58,85,69,75,73,94,33,80,63,53,76,75,90,2,1,,,,8,0,2,2,0,1,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,50,0,50,50,,75,,,,,,
ec_joe_slovo_clinic_2013_09_20,Joe Slovo Clinic,Joe Slovo Clinic,CLINIC,Nelson Mandela Bay Municipality,Nelson Mandela B Health sub-District,041 506 1086,041 506 1000,072 803 3914,,NC Nomoyi,URBAN,Facility Owner - Government - Local,Despatch,Joe Slovo Squarter area,Andiswaa and Mzwandile street,"Eastern Cape Province
(-33.825072, 25.50272)",52,57, N/A,49, N/A,38,51,65,75,40,33,100,66,46,21,60,57,52,6,1,,,,2,0,4,0,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,100,100,50,50,100,75,,,,,,
ec_john_dube_clinic_2013_09_17,John Dube Clinic,John Dube Clinic,CLINIC,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,,0438495008,0837594609,,S.P. GUQA,UNDEVELOPED LAND,Facility Owner - Government - Prov,AMALINDA,AS ABOVE,35616 PHASE 1 SCENERY PARK,"Eastern Cape Province
(-32.991561, 27.88565)",17,15, N/A,18, N/A,10,28,13,12,24,0,0,12,16,0,37,9,32,4,0,,,,3,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,8,8,,,5,,,,,,0,0,0,0,0,,,,,,,
ec_jose_pearson_tb_hospital_2013_03_26,Jose Pearson TB Hospital,Jose Pearson TB Hospital,SPECIALISED TB HOSPITAL,Nelson Mandela Bay Municipality,Nelson Mandela B Health sub-District,041 372 8007,041 372 8000,083 378 0207,richard.mufamadi@impilo.ecprov.gov.za,Mr Mufamadi,URBAN,Facility Owner - Government - Prov,Port Elizabeth,PO Box 10692 Linton Grange,Mission road Bathelsdorp,"Eastern Cape Province
(-33.891712, 25.468588)",70,66, N/A,72, N/A,59,72,68,83,80,67,43,77,62,93,79,65,76,,0,0,1,,52,0,33,6,0,47,0,0,0,0,0,16,37,0,0,0,0,0,0,0,0,2,0,1,8,0,5,0,0,0,0,0,2,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,127,0,95,3,0,6,,,,,,,8,,,24,,7,,,8,5,,0,,,,,50,100,0,,,
ec_joubertina_chc_2013_09_18,Joubertina CHC,Joubertina CHC,CHC,Cacadu District Municipality,Kouga Health sub-District,042 273 1563,042 273 1531,083 512 4788,,Mr L Skade,RURAL,Facility Owner - Government - Prov,Joubertina,Po Box 133,Corner ferreira and Williams Steward,"Eastern Cape Province
(-33.82642, 23.865129)",50,51, N/A,49, N/A,58,60,40,56,43,67,0,44,44,40,62,43,95,,,,4,,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,1,4,1,1,8,0,1,1,0,1,0,0,0,0,0,0,1,0,13,0,0,0,2,0,0,15,0,0,0,0,0,0,1,0,0,0,2,1,0,24,0,0,0,,,,,,,24,24,7,24,7,7,24,,,,0,0,0,40,0,,,,,,,
ec_joza_clinic_2013_09_18,Joza Clinic,Joza Clinic,CLINIC,Cacadu District Municipality,Makana Health sub-District,,046 603 6026,082 839 5712,,NE Dyantyi,RURAL,Facility Owner - Government - Prov,Grahamstown,PO Box 176,Nompondo Joza,"Eastern Cape Province
(-33.291604, 26.560315)",30,37, N/A,28, N/A,28,34,40,14,24,1,0,45,25,29,38,10,33,5,0,,,,0,0,3,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,,0,0,0,,,,,,,
ec_kalankomo_clinic_2013_09_18,Kalankomo Clinic,Kalankomo Clinic,CLINIC,Oliver Tambo District Municipality,Mhlontlo Health sub-District,,,0833031562 / 0836418260,,N NDZUMA,RURAL,Facility Owner - Government - Prov,QUMBU,PO BOX 358,KALANKOMO LOCATION,"Eastern Cape Province
(-30.9316, 28.70536)",77,78, N/A,76, N/A,73,71,67,100,94,90,100,61,77,100,93,100,74,2,0,,,,0,0,1,0,0,2,0,2,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,,,,,,,8,8,7,,,,,,,,100,100,100,100,100,100,,,,,,
ec_kamastone_clinic_2013_09_18,Kamastone Clinic,Kamastone Clinic,CLINIC,Chris Hani District Municipality,Lukhanji Health sub-District,,0408451202,0784532100,,N.J Mzamo,RURAL,,,P.O Box 336 Whittlesea,Kamastone Village,"Eastern Cape Province
(-32.067226, 26.650088)",51,42, N/A,54, N/A,51,58,49,29,55,50,0,63,33,93,17,56,77,2,0,,,,3,0,3,2,0,1,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,0,0,,,,,,,
ec_kambi_clinic_2013_09_18,Kambi Clinic,Kambi Clinic,CLINIC,Oliver Tambo District Municipality,King Sabata Dalindyebo Health sub-,,,0718543795,,CONSTANCE SINXOTO,RURAL,Facility Owner - Government - Prov,MTHATHA,BOX 292,KAMBI A/A,"Eastern Cape Province
(-31.492821, 28.661469)",57,56, N/A,58, N/A,46,59,50,86,74,33,67,56,51,73,90,49,53,2,0,,,,8,0,2,0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,50,100,,,,,,,,
ec_kanyayo_(bizana)_clinic_2013_09_17,Kanyayo (Bizana) Clinic,Kanyayo (Bizana) Clinic,CLINIC,Alfred Nzo District Municipality,Umzimvubu Health sub-District,,,0734021329 / 0733363602,,LULAMA BEATRICE MAMPOFU,RURAL,Facility Owner - Government - Local,BIZANA,P/BAG X531,"KANYAYO LOCATION, 30KM FROM BIZANA TO KOKSTAD","Eastern Cape Province
(-31.079268, 29.800673)",63,54, N/A,67, N/A,37,69,62,88,80,47,100,57,58,73,87,54,70,3,0,,,,0,0,3,1,0,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,3,3,0,0,,,,,,,8,8,5,,,,,,,,100,100,50,100,100,,,,,,,
ec_kareedouw_clinic_2013_09_18,Kareedouw Clinic,Kareedouw Clinic,CLINIC,Cacadu District Municipality,Kouga Health sub-District,042 288 0544,042 288 0544,,,L Kemp,RURAL,Facility Owner - Government - Prov,Uitkyk,,90 Vyge and kananc street,"Eastern Cape Province
(-33.951684, 24.305658)",51,57, N/A,48, N/A,58,53,50,71,40,50,67,58,48,46,44,50,59,2,0,,,,1,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,50,50,,,,,,,,
ec_kati-kati_clinic_2013_09_17,Kati-Kati Clinic,Kati-Kati Clinic,CLINIC,Amathole District Municipality,Amahlathi Health sub-District,,0458431370,0793548564,,N.CL Mpopo,URBAN,Facility Owner - Government - Local,Cathcart,Box 208,940 Avonve C,"Eastern Cape Province
(-32.288389, 27.155862)",73,66, N/A,76, N/A,72,78,73,71,71,57,67,83,69,85,60,50,82,3,0,,,,7,0,2,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,8,8,5,,,,,,,,50,100,50,50,,,,,,,,
ec_katkop_clinic_2013_09_19,Katkop Clinic,Katkop Clinic,CLINIC,Joe Gqabi District Municipality,Elundini Health sub-District,,,0833781128,,N.V. MANDLA,RURAL,Facility Owner - Government - Prov,MACLEAR,PO BOX 433,"ELALINI VILLAGE, MT FLETCHER","Eastern Cape Province
(-30.898011, 28.54957)",65,66, N/A,64, N/A,53,63,66,88,68,83,100,70,61,46,87,36,74,4,0,,,,3,0,1,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,0,0,0,,,,,,,8,8,5,,,,,,,,100,100,100,50,100,,,,,,,
ec_kb_siswana_clinic_2013_09_18,KB Siswana Clinic,KB Siswana Clinic,CLINIC,Chris Hani District Municipality,Lukhanji Health sub-District,,0833780668,0833780668,,M.N Ndzaba,RURAL,Facility Owner - Government - Prov,Queenstown,P.O Box 664,981 Who Can Tell Queenstown,"Eastern Cape Province
(-32.059339, 26.765965)",60,53, N/A,64, N/A,36,68,68,75,67,37,67,68,45,53,83,57,92,2,0,,,,0,0,9,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,12,12,7,,,,,,,,50,100,50,50,,75,,,,,,
ec_kenton-on-sea_clinic_2013_09_18,Kenton-On-Sea Clinic,Kenton-On-Sea Clinic,CLINIC,Cacadu District Municipality,Makana Health sub-District,046 6481 531,046 6481 531,078 3810 569,,NY Tsotso,RURAL,Facility Owner - Government - Prov,Kenton on Sea,PO Box 139,Hoyi Street,"Eastern Cape Province
(-33.676401, 26.66601)",39,42, N/A,39, N/A,52,38,40,25,36,7,0,51,26,40,46,67,41,3,0,,,,2,0,2,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,0,0,25,,,,,,
ec_keti_clinic_2013_09_17,Keti Clinic,Keti Clinic,CLINIC,Amathole District Municipality,Mbhashe Health sub-District,,,0825918707,,P Zitumane,RURAL,Facility Owner - Government - Local,,,,"Eastern Cape Province
(-32.01328, 28.14104)",32,37, N/A,29, N/A,26,41,30,50,28,60,0,39,24,7,39,26,56,2,0,,,,4,0,1,2,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,,,,,,8,8,5,,,,,,,,0,0,0,50,0,50,,,,,,
