GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1991,1991,,AFR,Africa,,ZAF,1991,1991,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,49.4 [43.4-55.4],49.40000,43.40000,55.40000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,50.1 [44.3-56.0],50.10000,44.30000,56.00000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,59.1 [54.7-63.4],59.10000,54.70000,63.40000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2006,2006,,AFR,Africa,,ZAF,2006,2006,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,59.7 [55.4-64.0],59.70000,55.40000,64.00000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,60.3 [56.1-64.5],60.30000,56.10000,64.50000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2008,2008,,AFR,Africa,,ZAF,2008,2008,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,60.9 [56.7-65.1],60.90000,56.70000,65.10000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,61.5 [57.2-65.7],61.50000,57.20000,65.70000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1975,1975,,AFR,Africa,,ZAF,1975,1975,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,27.8 [21.8-33.9],27.80000,21.80000,33.90000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1989,1989,,AFR,Africa,,ZAF,1989,1989,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,35.3 [31.3-39.4],35.30000,31.30000,39.40000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1990,1990,,AFR,Africa,,ZAF,1990,1990,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,36.0 [32.1-40.0],36.00000,32.10000,40.00000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1991,1991,,AFR,Africa,,ZAF,1991,1991,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,36.7 [32.8-40.6],36.70000,32.80000,40.60000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,37.3 [33.5-41.1],37.30000,33.50000,41.10000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,46.5 [43.5-49.5],46.50000,43.50000,49.50000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2006,2006,,AFR,Africa,,ZAF,2006,2006,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,47.2 [44.3-50.2],47.20000,44.30000,50.20000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,47.9 [45.0-50.9],47.90000,45.00000,50.90000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2008,2008,,AFR,Africa,,ZAF,2008,2008,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,48.6 [45.6-51.5],48.60000,45.60000,51.50000,,,
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,49.2 [46.2-52.3],49.20000,46.20000,52.30000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1975,1975,,AFR,Africa,,ZAF,1975,1975,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.9 [19.4-30.6],24.90000,19.40000,30.60000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1989,1989,,AFR,Africa,,ZAF,1989,1989,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,31.8 [27.9-35.6],31.80000,27.90000,35.60000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1990,1990,,AFR,Africa,,ZAF,1990,1990,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,32.4 [28.7-36.2],32.40000,28.70000,36.20000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1991,1991,,AFR,Africa,,ZAF,1991,1991,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,33.1 [29.4-36.8],33.10000,29.40000,36.80000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,33.8 [30.2-37.5],33.80000,30.20000,37.50000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,43.6 [40.7-46.6],43.60000,40.70000,46.60000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2006,2006,,AFR,Africa,,ZAF,2006,2006,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,44.3 [41.4-47.3],44.30000,41.40000,47.30000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,45.0 [42.1-48.0],45.00000,42.10000,48.00000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2008,2008,,AFR,Africa,,ZAF,2008,2008,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,45.7 [42.8-48.7],45.70000,42.80000,48.70000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,46.4 [43.4-49.4],46.40000,43.40000,49.40000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1975,1975,,AFR,Africa,,ZAF,1975,1975,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,35.3 [26.3-45.0],35.30000,26.30000,45.00000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1989,1989,,AFR,Africa,,ZAF,1989,1989,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,43.6 [37.7-49.8],43.60000,37.70000,49.80000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1990,1990,,AFR,Africa,,ZAF,1990,1990,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,44.3 [38.4-50.4],44.30000,38.40000,50.40000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1991,1991,,AFR,Africa,,ZAF,1991,1991,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,45.1 [39.2-51.0],45.10000,39.20000,51.00000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,45.8 [40.1-51.6],45.80000,40.10000,51.60000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,56.6 [52.2-61.0],56.60000,52.20000,61.00000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2006,2006,,AFR,Africa,,ZAF,2006,2006,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,57.3 [52.9-61.6],57.30000,52.90000,61.60000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,57.9 [53.6-62.2],57.90000,53.60000,62.20000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2008,2008,,AFR,Africa,,ZAF,2008,2008,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,58.6 [54.3-63.0],58.60000,54.30000,63.00000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,59.3 [55.0-63.6],59.30000,55.00000,63.60000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1975,1975,,AFR,Africa,,ZAF,1975,1975,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,14.3 [8.7-21.6],14.30000,8.70000,21.60000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1989,1989,,AFR,Africa,,ZAF,1989,1989,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,19.5 [15.1-24.5],19.50000,15.10000,24.50000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1990,1990,,AFR,Africa,,ZAF,1990,1990,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,20.0 [15.7-25.0],20.00000,15.70000,25.00000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1991,1991,,AFR,Africa,,ZAF,1991,1991,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,20.5 [16.2-25.4],20.50000,16.20000,25.40000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.1 [16.8-26.0],21.10000,16.80000,26.00000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2005,2005,,AFR,Africa,,ZAF,2005,2005,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,29.4 [25.5-33.6],29.40000,25.50000,33.60000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2006,2006,,AFR,Africa,,ZAF,2006,2006,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,30.1 [26.1-34.3],30.10000,26.10000,34.30000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2007,2007,,AFR,Africa,,ZAF,2007,2007,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,30.8 [26.8-35.1],30.80000,26.80000,35.10000,,,
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2008,2008,,AFR,Africa,,ZAF,2008,2008,South Africa,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,31.5 [27.5-35.9],31.50000,27.50000,35.90000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1980,1980,,AFR,Africa,,ZAF,1980,1980,South Africa,,AGE20-PLUS,20+ years,,MLE,Male,,,,,22.9 [20.8-25.0],22.90000,20.80000,25.00000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1981,1981,,AFR,Africa,,ZAF,1981,1981,South Africa,,AGE20-PLUS,20+ years,,MLE,Male,,,,,22.9 [21.0-24.9],22.90000,21.00000,24.90000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,AFR,Africa,,ZAF,1982,1982,South Africa,,AGE20-PLUS,20+ years,,MLE,Male,,,,,22.9 [21.2-24.7],22.90000,21.20000,24.70000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,AFR,Africa,,ZAF,1983,1983,South Africa,,AGE20-PLUS,20+ years,,MLE,Male,,,,,23.0 [21.3-24.6],23.00000,21.30000,24.60000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1997,1997,,AFR,Africa,,ZAF,1997,1997,South Africa,,AGE20-PLUS,20+ years,,MLE,Male,,,,,23.9 [23.4-24.4],23.90000,23.40000,24.40000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1998,1998,,AFR,Africa,,ZAF,1998,1998,South Africa,,AGE20-PLUS,20+ years,,MLE,Male,,,,,24.0 [23.5-24.5],24.00000,23.50000,24.50000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999,1999,,AFR,Africa,,ZAF,1999,1999,South Africa,,AGE20-PLUS,20+ years,,MLE,Male,,,,,24.2 [23.7-24.7],24.20000,23.70000,24.70000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2000,2000,,AFR,Africa,,ZAF,2000,2000,South Africa,,AGE20-PLUS,20+ years,,MLE,Male,,,,,24.3 [23.8-24.8],24.30000,23.80000,24.80000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,AFR,Africa,,ZAF,1982,1982,South Africa,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,26.7 [25.0-28.5],26.70000,25.00000,28.50000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,AFR,Africa,,ZAF,1983,1983,South Africa,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,26.7 [25.1-28.4],26.70000,25.10000,28.40000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1984,1984,,AFR,Africa,,ZAF,1984,1984,South Africa,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,26.8 [25.3-28.3],26.80000,25.30000,28.30000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985,1985,,AFR,Africa,,ZAF,1985,1985,South Africa,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,26.8 [25.5-28.2],26.80000,25.50000,28.20000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999,1999,,AFR,Africa,,ZAF,1999,1999,South Africa,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,27.8 [27.2-28.4],27.80000,27.20000,28.40000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2000,2000,,AFR,Africa,,ZAF,2000,2000,South Africa,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,27.9 [27.3-28.5],27.90000,27.30000,28.50000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2001,2001,,AFR,Africa,,ZAF,2001,2001,South Africa,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,28.0 [27.4-28.6],28.00000,27.40000,28.60000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2002,2002,,AFR,Africa,,ZAF,2002,2002,South Africa,,AGE20-PLUS,20+ years,,FMLE,Female,,,,,28.2 [27.6-28.8],28.20000,27.60000,28.80000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2009,2009,,AFR,Africa,,ZAF,2009,2009,South Africa,,AGE20-PLUS,20+ years,,MLE,Male,,,,,26.9 [26.1-27.6],26.90000,26.10000,27.60000,,,
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1980,1980,,AFR,Africa,,ZAF,1980,1980,South Africa,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,5.3 [4.5-6.2],5.30000,4.50000,6.20000,,,
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1981,1981,,AFR,Africa,,ZAF,1981,1981,South Africa,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,5.3 [4.6-6.1],5.30000,4.60000,6.10000,,,
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1994,1994,,AFR,Africa,,ZAF,1994,1994,South Africa,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,5.4 [5.1-5.7],5.40000,5.10000,5.70000,,,
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1995,1995,,AFR,Africa,,ZAF,1995,1995,South Africa,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,5.4 [5.1-5.8],5.40000,5.10000,5.80000,,,
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1996,1996,,AFR,Africa,,ZAF,1996,1996,South Africa,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,5.4 [5.1-5.8],5.40000,5.10000,5.80000,,,
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1997,1997,,AFR,Africa,,ZAF,1997,1997,South Africa,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,5.4 [5.1-5.8],5.40000,5.10000,5.80000,,,
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1992,1992,,AFR,Africa,,ZAF,1992,1992,South Africa,,AGE25-PLUS,25+ years,,MLE,Male,,,,,5.4 [5.1-5.8],5.40000,5.10000,5.80000,,,
