GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,73,73.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,68,68.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,53,53.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,77,77.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,77,77.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,78,78.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,78,78.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,81,81.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,82,82.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,77,77.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,71,71.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,79,79.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1996,1996,,AFR,Africa,,,1996,1996,,,ZAF,South Africa,,67,67.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,ZAF,South Africa,,68,68.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1998,1998,,AFR,Africa,,,1998,1998,,,ZAF,South Africa,,71,71.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,ZAF,South Africa,,46,46.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZAF,South Africa,,50,50.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZAF,South Africa,,50,50.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,53,53.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZAF,South Africa,,52,52.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZAF,South Africa,,56,56.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,58,58.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,67,67.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,64,64.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,64,64.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,60,60.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,35,35.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,66,66.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,64,64.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,69,69.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,63,63.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,63,63.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,62,62.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,59,59.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,61,61.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,67,67.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,73,73.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,74,74.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,76,76.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,76,76.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,80,80.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,80,80.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,75,75.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,79,79.00000,,,,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZAF,South Africa,,78,78.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZAF,South Africa,,49,49.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,42,42.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,48,48.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,42,42.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,40,40.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,45,45.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,49,49.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,48,48.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,54,54.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,55,55.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,54,54.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,60,60.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,65,65.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,28,28.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,19,19.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,17,17.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,15,15.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,20,20.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,24,24.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,27,27.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,48,48.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,58,58.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,60,60.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,57,57.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZAF,South Africa,,2000,2000.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZAF,South Africa,,6716,6716.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZAF,South Africa,,7350,7350.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZAF,South Africa,,8026,8026.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZAF,South Africa,,9070,9070.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZAF,South Africa,,16 544,16544.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZAF,South Africa,,11 853,11853.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZAF,South Africa,,25 489,25489.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZAF,South Africa,,26 023,26023.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZAF,South Africa,,18 734,18734.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZAF,South Africa,,19 613,19613.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZAF,South Africa,,19 073,19073.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZAF,South Africa,,15 986,15986.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZAF,South Africa,,13 199,13199.00000,,,,,
